Time,FR_q0,FR_q1,FR_q2,FL_q0,FL_q1,FL_q2,RL_q0,RL_q1,RL_q2,RR_q0,RR_q1,RR_q2,FR_t0,FR_t1,FR_t2,FL_t0,FL_t1,FL_t2,RL_t0,RL_t1,RL_t2,RR_t0,RR_t1,RR_t2,foot_0,foot_1,foot_2,foot_3,FR,FL,RR,RL
18.147,0.075936,0.821066,-1.6077,-0.0603734,1.19808,-2.1734,-0.0540151,0.793695,-1.59999,0.0849587,1.19269,-2.19532,4.40234,5.26562,12.5391,-2,-8.55859,4.44922,-4.12891,6.67578,11.9102,1.97656,-7.32031,5.19141,888,62,66,794,1,0,0,1
18.1572,0.075936,0.821066,-1.6077,-0.0603734,1.19808,-2.1734,-0.0540151,0.793695,-1.59999,0.0849587,1.19269,-2.19532,4.40234,5.26562,12.5391,-2,-8.55859,4.44922,-4.12891,6.67578,11.9102,1.97656,-7.32031,5.19141,888,62,66,794,1,0,0,1
18.1675,0.075936,0.821066,-1.6077,-0.0603734,1.19808,-2.1734,-0.0540151,0.793695,-1.59999,0.0849587,1.19269,-2.19532,4.40234,5.26562,12.5391,-2,-8.55859,4.44922,-4.12891,6.67578,11.9102,1.97656,-7.32031,5.19141,888,62,66,794,1,0,0,1
18.1778,0.0927098,0.931882,-1.59506,-0.0494735,0.702196,-1.9829,-0.0531673,0.911838,-1.57879,0.0620084,0.708797,-2.00038,3.28906,-0.617188,7.38281,2.44531,7.51953,3.74609,-4.69922,0.195312,8.38281,-1.01172,7.02344,2.44531,476,70,73,454,1,0,0,1
18.188,0.0927098,0.931882,-1.59506,-0.0494735,0.702196,-1.9829,-0.0531673,0.911838,-1.57879,0.0620084,0.708797,-2.00038,3.28906,-0.617188,7.38281,2.44531,7.51953,3.74609,-4.69922,0.195312,8.38281,-1.01172,7.02344,2.44531,476,70,73,454,1,0,0,1
18.1982,0.0927098,0.931882,-1.59506,-0.0494735,0.702196,-1.9829,-0.0531673,0.911838,-1.57879,0.0620084,0.708797,-2.00038,3.28906,-0.617188,7.38281,2.44531,7.51953,3.74609,-4.69922,0.195312,8.38281,-1.01172,7.02344,2.44531,476,70,73,454,1,0,0,1
18.2085,0.0927098,0.931882,-1.59506,-0.0494735,0.702196,-1.9829,-0.0531673,0.911838,-1.57879,0.0620084,0.708797,-2.00038,3.28906,-0.617188,7.38281,2.44531,7.51953,3.74609,-4.69922,0.195312,8.38281,-1.01172,7.02344,2.44531,476,70,73,454,1,0,0,1
18.2191,0.0888948,1.04906,-1.53757,-0.0475963,0.542997,-1.57956,-0.050624,1.02744,-1.52627,0.0556501,0.544087,-1.59922,5.44141,-4.05469,7.56641,0.914062,0.589844,1.40625,-3.33594,-3.33594,9.38672,-1.45703,1.62891,-0.0351562,594,303,162,836,1,1,0,1
18.2295,0.0888948,1.04906,-1.53757,-0.0475963,0.542997,-1.57956,-0.050624,1.02744,-1.52627,0.0556501,0.544087,-1.59922,5.44141,-4.05469,7.56641,0.914062,0.589844,1.40625,-3.33594,-3.33594,9.38672,-1.45703,1.62891,-0.0351562,594,303,162,836,1,1,0,1
18.2397,0.0888948,1.04906,-1.53757,-0.0475963,0.542997,-1.57956,-0.050624,1.02744,-1.52627,0.0556501,0.544087,-1.59922,5.44141,-4.05469,7.56641,0.914062,0.589844,1.40625,-3.33594,-3.33594,9.38672,-1.45703,1.62891,-0.0351562,594,303,162,836,1,1,0,1
18.25,0.0888948,1.04906,-1.53757,-0.0475963,0.542997,-1.57956,-0.050624,1.02744,-1.52627,0.0556501,0.544087,-1.59922,5.44141,-4.05469,7.56641,0.914062,0.589844,1.40625,-3.33594,-3.33594,9.38672,-1.45703,1.62891,-0.0351562,594,303,162,836,1,1,0,1
18.2602,0.0821127,1.24404,-1.93477,-0.0574062,0.707101,-1.5846,-0.0578301,1.22043,-1.9181,0.0693355,0.704619,-1.58299,-1.53125,-2.71875,0.628906,-4.79688,1.28516,11.3906,0.765625,-2.19922,0,3.78125,4.17969,13.7656,36,1000,918,49,0,1,1,0
18.2703,0.0821127,1.24404,-1.93477,-0.0574062,0.707101,-1.5846,-0.0578301,1.22043,-1.9181,0.0693355,0.704619,-1.58299,-1.53125,-2.71875,0.628906,-4.79688,1.28516,11.3906,0.765625,-2.19922,0,3.78125,4.17969,13.7656,36,1000,918,49,0,1,1,0
18.2805,0.0821127,1.24404,-1.93477,-0.0574062,0.707101,-1.5846,-0.0578301,1.22043,-1.9181,0.0693355,0.704619,-1.58299,-1.53125,-2.71875,0.628906,-4.79688,1.28516,11.3906,0.765625,-2.19922,0,3.78125,4.17969,13.7656,36,1000,918,49,0,1,1,0
18.2907,0.0821127,1.24404,-1.93477,-0.0574062,0.707101,-1.5846,-0.0578301,1.22043,-1.9181,0.0693355,0.704619,-1.58299,-1.53125,-2.71875,0.628906,-4.79688,1.28516,11.3906,0.765625,-2.19922,0,3.78125,4.17969,13.7656,36,1000,918,49,0,1,1,0
18.301,0.0650361,1.02078,-2.22895,-0.0594651,0.864423,-1.59425,-0.0661867,0.990196,-2.21886,0.0793877,0.860972,-1.60229,0.492188,-7.66797,8.67969,-3.26172,3.85547,10.7578,-0.46875,-4.42578,7.97656,3.51172,5.63672,10.6094,59,659,489,75,0,1,1,0
18.3113,0.0650361,1.02078,-2.22895,-0.0594651,0.864423,-1.59425,-0.0661867,0.990196,-2.21886,0.0793877,0.860972,-1.60229,0.492188,-7.66797,8.67969,-3.26172,3.85547,10.7578,-0.46875,-4.42578,7.97656,3.51172,5.63672,10.6094,59,659,489,75,0,1,1,0
18.3226,0.0650361,1.02078,-2.22895,-0.0594651,0.864423,-1.59425,-0.0661867,0.990196,-2.21886,0.0793877,0.860972,-1.60229,0.492188,-7.66797,8.67969,-3.26172,3.85547,10.7578,-0.46875,-4.42578,7.97656,3.51172,5.63672,10.6094,59,659,489,75,0,1,1,0
18.336,0.0431152,0.533793,-1.74055,-0.061645,0.972454,-1.54359,-0.0653995,0.530341,-1.73167,0.0744222,0.966701,-1.55683,-2.14844,7.32031,-4.93359,-2.71875,-3.73438,6.89844,1.21094,6.05859,-4.82031,3.33594,-5.39062,9.60938,58,553,663,76,0,1,1,0
18.3468,0.0431152,0.533793,-1.74055,-0.061645,0.972454,-1.54359,-0.0653995,0.530341,-1.73167,0.0744222,0.966701,-1.55683,-2.14844,7.32031,-4.93359,-2.71875,-3.73438,6.89844,1.21094,6.05859,-4.82031,3.33594,-5.39062,9.60938,58,553,663,76,0,1,1,0
18.357,0.0431152,0.533793,-1.74055,-0.061645,0.972454,-1.54359,-0.0653995,0.530341,-1.73167,0.0744222,0.966701,-1.55683,-2.14844,7.32031,-4.93359,-2.71875,-3.73438,6.89844,1.21094,6.05859,-4.82031,3.33594,-5.39062,9.60938,58,553,663,76,0,1,1,0
18.3752,0.0431152,0.533793,-1.74055,-0.061645,0.972454,-1.54359,-0.0653995,0.530341,-1.73167,0.0744222,0.966701,-1.55683,-2.14844,7.32031,-4.93359,-2.71875,-3.73438,6.89844,1.21094,6.05859,-4.82031,3.33594,-5.39062,9.60938,58,553,663,76,0,1,1,0
18.3856,0.0630378,0.612575,-1.57839,-0.0371203,1.12899,-1.60992,-0.0870176,0.607004,-1.55417,0.0831421,1.13129,-1.63232,2.37109,1.18359,8.01172,1.08594,-0.0703125,-10.4609,-2.39844,4.79688,10.7227,-2.19922,-1.50781,-10.0547,553,206,122,394,1,1,0,1
18.3963,0.0630378,0.612575,-1.57839,-0.0371203,1.12899,-1.60992,-0.0870176,0.607004,-1.55417,0.0831421,1.13129,-1.63232,2.37109,1.18359,8.01172,1.08594,-0.0703125,-10.4609,-2.39844,4.79688,10.7227,-2.19922,-1.50781,-10.0547,553,206,122,394,1,1,0,1
18.4065,0.0630378,0.612575,-1.57839,-0.0371203,1.12899,-1.60992,-0.0870176,0.607004,-1.55417,0.0831421,1.13129,-1.63232,2.37109,1.18359,8.01172,1.08594,-0.0703125,-10.4609,-2.39844,4.79688,10.7227,-2.19922,-1.50781,-10.0547,553,206,122,394,1,1,0,1
18.4168,0.0670345,0.808894,-1.6217,-0.0557712,1.21492,-2.17445,-0.090106,0.78443,-1.59098,0.0984625,1.20983,-2.19726,4.27734,4.55078,12.5039,-2.125,-4.79688,4.89453,-3.80859,6.89844,12.0195,1.38281,-4.25391,5.93359,907,63,64,853,1,0,0,1
18.4273,0.0670345,0.808894,-1.6217,-0.0557712,1.21492,-2.17445,-0.090106,0.78443,-1.59098,0.0984625,1.20983,-2.19726,4.27734,4.55078,12.5039,-2.125,-4.79688,4.89453,-3.80859,6.89844,12.0195,1.38281,-4.25391,5.93359,907,63,64,853,1,0,0,1
18.4386,0.0670345,0.808894,-1.6217,-0.0557712,1.21492,-2.17445,-0.090106,0.78443,-1.59098,0.0984625,1.20983,-2.19726,4.27734,4.55078,12.5039,-2.125,-4.79688,4.89453,-3.80859,6.89844,12.0195,1.38281,-4.25391,5.93359,907,63,64,853,1,0,0,1
18.449,0.0670345,0.808894,-1.6217,-0.0557712,1.21492,-2.17445,-0.090106,0.78443,-1.59098,0.0984625,1.20983,-2.19726,4.27734,4.55078,12.5039,-2.125,-4.79688,4.89453,-3.80859,6.89844,12.0195,1.38281,-4.25391,5.93359,907,63,64,853,1,0,0,1
18.4603,0.0752094,0.93382,-1.60871,-0.0595256,0.669497,-2.01507,-0.0839899,0.907115,-1.56494,0.0558318,0.674281,-2.01677,2.59375,-0.789062,7.9375,2.19922,7.71484,3.59766,-3.80859,-0.542969,7.34375,-1.38281,7.69141,2.81641,485,71,73,410,1,0,0,1
18.4708,0.0752094,0.93382,-1.60871,-0.0595256,0.669497,-2.01507,-0.0839899,0.907115,-1.56494,0.0558318,0.674281,-2.01677,2.59375,-0.789062,7.9375,2.19922,7.71484,3.59766,-3.80859,-0.542969,7.34375,-1.38281,7.69141,2.81641,485,71,73,410,1,0,0,1
18.4811,0.0752094,0.93382,-1.60871,-0.0595256,0.669497,-2.01507,-0.0839899,0.907115,-1.56494,0.0558318,0.674281,-2.01677,2.59375,-0.789062,7.9375,2.19922,7.71484,3.59766,-3.80859,-0.542969,7.34375,-1.38281,7.69141,2.81641,485,71,73,410,1,0,0,1
18.4914,0.0752094,0.93382,-1.60871,-0.0595256,0.669497,-2.01507,-0.0839899,0.907115,-1.56494,0.0558318,0.674281,-2.01677,2.59375,-0.789062,7.9375,2.19922,7.71484,3.59766,-3.80859,-0.542969,7.34375,-1.38281,7.69141,2.81641,485,71,73,410,1,0,0,1
18.5016,0.0713339,1.05414,-1.54383,-0.0640067,0.482866,-1.59736,-0.0793877,1.02096,-1.5035,0.0420858,0.482987,-1.59906,4.12891,-3.63281,8.23438,1.33203,4.35156,1.03516,-3.03906,-3.4375,8.38281,-1.35938,5.16797,0.554688,576,105,68,813,1,0,0,1
18.5146,0.0713339,1.05414,-1.54383,-0.0640067,0.482866,-1.59736,-0.0793877,1.02096,-1.5035,0.0420858,0.482987,-1.59906,4.12891,-3.63281,8.23438,1.33203,4.35156,1.03516,-3.03906,-3.4375,8.38281,-1.35938,5.16797,0.554688,576,105,68,813,1,0,0,1
18.5259,0.0713339,1.05414,-1.54383,-0.0640067,0.482866,-1.59736,-0.0793877,1.02096,-1.5035,0.0420858,0.482987,-1.59906,4.12891,-3.63281,8.23438,1.33203,4.35156,1.03516,-3.03906,-3.4375,8.38281,-1.35938,5.16797,0.554688,576,105,68,813,1,0,0,1
18.5368,0.0710916,1.25549,-1.94176,-0.0770866,0.671556,-1.5911,-0.0833238,1.22812,-1.8854,0.0563768,0.666953,-1.57544,-1.77734,-2.37109,-0.292969,-3.48438,2.34766,12.2422,0.515625,-2.10156,-4.26562,2.94141,3.16406,13.8008,32,1041,988,47,0,1,1,0
18.5505,0.0710916,1.25549,-1.94176,-0.0770866,0.671556,-1.5911,-0.0833238,1.22812,-1.8854,0.0563768,0.666953,-1.57544,-1.77734,-2.37109,-0.292969,-3.48438,2.34766,12.2422,0.515625,-2.10156,-4.26562,2.94141,3.16406,13.8008,32,1041,988,47,0,1,1,0
18.5611,0.0710916,1.25549,-1.94176,-0.0770866,0.671556,-1.5911,-0.0833238,1.22812,-1.8854,0.0563768,0.666953,-1.57544,-1.77734,-2.37109,-0.292969,-3.48438,2.34766,12.2422,0.515625,-2.10156,-4.26562,2.94141,3.16406,13.8008,32,1041,988,47,0,1,1,0
18.5754,0.0710916,1.25549,-1.94176,-0.0770866,0.671556,-1.5911,-0.0833238,1.22812,-1.8854,0.0563768,0.666953,-1.57544,-1.77734,-2.37109,-0.292969,-3.48438,2.34766,12.2422,0.515625,-2.10156,-4.26562,2.94141,3.16406,13.8008,32,1041,988,47,0,1,1,0
18.586,0.0558318,0.989894,-2.24708,-0.0826577,0.854311,-1.60717,-0.0840504,0.967004,-2.21236,0.0723027,0.860669,-1.60552,0.46875,-9.22656,8.30859,-3.66016,3.95703,12.5391,-0.441406,-5.58984,7.49219,4.25391,6.28125,12.0938,56,765,566,72,0,1,1,0
18.5962,0.0558318,0.989894,-2.24708,-0.0826577,0.854311,-1.60717,-0.0840504,0.967004,-2.21236,0.0723027,0.860669,-1.60552,0.46875,-9.22656,8.30859,-3.66016,3.95703,12.5391,-0.441406,-5.58984,7.49219,4.25391,6.28125,12.0938,56,765,566,72,0,1,1,0
18.6064,0.0558318,0.989894,-2.24708,-0.0826577,0.854311,-1.60717,-0.0840504,0.967004,-2.21236,0.0723027,0.860669,-1.60552,0.46875,-9.22656,8.30859,-3.66016,3.95703,12.5391,-0.441406,-5.58984,7.49219,4.25391,6.28125,12.0938,56,765,566,72,0,1,1,0
18.6167,0.0385736,0.49861,-1.74508,-0.0827182,0.974815,-1.5494,-0.0719394,0.493645,-1.71593,0.0690328,0.980144,-1.56684,-2.05078,7.19531,-5.82422,-3.16406,-4.15234,6.41797,1.10938,6.60156,-5.30469,3.46094,-5.76172,10.2773,56,612,735,74,0,1,1,0
18.6268,0.0385736,0.49861,-1.74508,-0.0827182,0.974815,-1.5494,-0.0719394,0.493645,-1.71593,0.0690328,0.980144,-1.56684,-2.05078,7.19531,-5.82422,-3.16406,-4.15234,6.41797,1.10938,6.60156,-5.30469,3.46094,-5.76172,10.2773,56,612,735,74,0,1,1,0
18.6394,0.0385736,0.49861,-1.74508,-0.0827182,0.974815,-1.5494,-0.0719394,0.493645,-1.71593,0.0690328,0.980144,-1.56684,-2.05078,7.19531,-5.82422,-3.16406,-4.15234,6.41797,1.10938,6.60156,-5.30469,3.46094,-5.76172,10.2773,56,612,735,74,0,1,1,0
18.6499,0.0385736,0.49861,-1.74508,-0.0827182,0.974815,-1.5494,-0.0719394,0.493645,-1.71593,0.0690328,0.980144,-1.56684,-2.05078,7.19531,-5.82422,-3.16406,-4.15234,6.41797,1.10938,6.60156,-5.30469,3.46094,-5.76172,10.2773,56,612,735,74,0,1,1,0
18.6605,0.0587384,0.570913,-1.57185,-0.0578906,1.1345,-1.60261,-0.0914987,0.57824,-1.55126,0.077571,1.14782,-1.63107,1.18359,3.01562,5.00781,1.43359,-0.0976562,-11.3516,-1.50781,3.92969,11.3164,-1.85156,-1.35938,-10.9453,109,200,111,470,0,1,0,1
18.6707,0.0587384,0.570913,-1.57185,-0.0578906,1.1345,-1.60261,-0.0914987,0.57824,-1.55126,0.077571,1.14782,-1.63107,1.18359,3.01562,5.00781,1.43359,-0.0976562,-11.3516,-1.50781,3.92969,11.3164,-1.85156,-1.35938,-10.9453,109,200,111,470,0,1,0,1
18.6813,0.0587384,0.570913,-1.57185,-0.0578906,1.1345,-1.60261,-0.0914987,0.57824,-1.55126,0.077571,1.14782,-1.63107,1.18359,3.01562,5.00781,1.43359,-0.0976562,-11.3516,-1.50781,3.92969,11.3164,-1.85156,-1.35938,-10.9453,109,200,111,470,0,1,0,1
18.6917,0.0587384,0.570913,-1.57185,-0.0578906,1.1345,-1.60261,-0.0914987,0.57824,-1.55126,0.077571,1.14782,-1.63107,1.18359,3.01562,5.00781,1.43359,-0.0976562,-11.3516,-1.50781,3.92969,11.3164,-1.85156,-1.35938,-10.9453,109,200,111,470,0,1,0,1
18.7026,0.054439,0.780191,-1.61064,-0.07091,1.22442,-2.16997,-0.0985231,0.760935,-1.584,0.0936787,1.226,-2.20521,4.22656,6.20703,13.0977,-1.87891,-5.83594,5.23047,-3.14062,6.82422,11.7617,0.914062,-5.26562,6.04688,890,62,59,835,1,0,0,1
18.7129,0.054439,0.780191,-1.61064,-0.07091,1.22442,-2.16997,-0.0985231,0.760935,-1.584,0.0936787,1.226,-2.20521,4.22656,6.20703,13.0977,-1.87891,-5.83594,5.23047,-3.14062,6.82422,11.7617,0.914062,-5.26562,6.04688,890,62,59,835,1,0,0,1
18.7232,0.054439,0.780191,-1.61064,-0.07091,1.22442,-2.16997,-0.0985231,0.760935,-1.584,0.0936787,1.226,-2.20521,4.22656,6.20703,13.0977,-1.87891,-5.83594,5.23047,-3.14062,6.82422,11.7617,0.914062,-5.26562,6.04688,890,62,59,835,1,0,0,1
18.7335,0.0681244,0.917167,-1.60148,-0.0689117,0.650846,-2.02125,-0.0924675,0.895246,-1.55675,0.0478991,0.657083,-2.03626,2.69531,-0.320312,8.34766,2.59375,7.81641,4.07812,-4.22656,-0.960938,7.16016,-1.23438,7.98828,3.41016,490,70,71,388,1,0,0,1
18.7455,0.0681244,0.917167,-1.60148,-0.0689117,0.650846,-2.02125,-0.0924675,0.895246,-1.55675,0.0478991,0.657083,-2.03626,2.69531,-0.320312,8.34766,2.59375,7.81641,4.07812,-4.22656,-0.960938,7.16016,-1.23438,7.98828,3.41016,490,70,71,388,1,0,0,1
18.756,0.0681244,0.917167,-1.60148,-0.0689117,0.650846,-2.02125,-0.0924675,0.895246,-1.55675,0.0478991,0.657083,-2.03626,2.69531,-0.320312,8.34766,2.59375,7.81641,4.07812,-4.22656,-0.960938,7.16016,-1.23438,7.98828,3.41016,490,70,71,388,1,0,0,1
18.7668,0.0681244,0.917167,-1.60148,-0.0689117,0.650846,-2.02125,-0.0924675,0.895246,-1.55675,0.0478991,0.657083,-2.03626,2.69531,-0.320312,8.34766,2.59375,7.81641,4.07812,-4.22656,-0.960938,7.16016,-1.23438,7.98828,3.41016,490,70,71,388,1,0,0,1
18.7774,0.0677006,1.04457,-1.53079,-0.0702439,0.452649,-1.59034,-0.0873809,1.01527,-1.48659,0.0341531,0.450287,-1.61085,5.63672,-6.42969,5.89844,1.50781,5.04297,0.851562,-3.28906,-7.12109,7.08594,-1.30859,-0.441406,-4.30078,555,67,65,804,1,0,0,1
18.7985,0.0677006,1.04457,-1.53079,-0.0702439,0.452649,-1.59034,-0.0873809,1.01527,-1.48659,0.0341531,0.450287,-1.61085,5.63672,-6.42969,5.89844,1.50781,5.04297,0.851562,-3.28906,-7.12109,7.08594,-1.30859,-0.441406,-4.30078,555,67,65,804,1,0,0,1
18.8087,0.0677006,1.04457,-1.53079,-0.0702439,0.452649,-1.59034,-0.0873809,1.01527,-1.48659,0.0341531,0.450287,-1.61085,5.63672,-6.42969,5.89844,1.50781,5.04297,0.851562,-3.28906,-7.12109,7.08594,-1.30859,-0.441406,-4.30078,555,67,65,804,1,0,0,1
18.8231,0.0631589,1.25337,-1.94285,-0.0749066,0.651149,-1.58557,-0.0855643,1.22715,-1.87236,0.0416013,0.607549,-1.57209,-1.60547,-2.71875,-0.589844,-0.171875,0.738281,10.7969,-0.492188,-1.53125,-5.30469,0.960938,-3.38672,7.56641,31,1030,1080,49,0,1,1,0
18.8334,0.0631589,1.25337,-1.94285,-0.0749066,0.651149,-1.58557,-0.0855643,1.22715,-1.87236,0.0416013,0.607549,-1.57209,-1.60547,-2.71875,-0.589844,-0.171875,0.738281,10.7969,-0.492188,-1.53125,-5.30469,0.960938,-3.38672,7.56641,31,1030,1080,49,0,1,1,0
18.8439,0.0631589,1.25337,-1.94285,-0.0749066,0.651149,-1.58557,-0.0855643,1.22715,-1.87236,0.0416013,0.607549,-1.57209,-1.60547,-2.71875,-0.589844,-0.171875,0.738281,10.7969,-0.492188,-1.53125,-5.30469,0.960938,-3.38672,7.56641,31,1030,1080,49,0,1,1,0
18.8547,0.0460218,0.972635,-2.23424,-0.0900454,0.851767,-1.60402,-0.0855038,0.967488,-2.19851,0.0449924,0.819249,-1.61101,-0.21875,-6.10938,8.57031,-3.60938,3.3125,12.5039,-0.046875,-4.57422,7.34375,5.41406,4.25391,12.0195,55,911,828,72,0,1,1,0
18.865,0.0460218,0.972635,-2.23424,-0.0900454,0.851767,-1.60402,-0.0855038,0.967488,-2.19851,0.0449924,0.819249,-1.61101,-0.21875,-6.10938,8.57031,-3.60938,3.3125,12.5039,-0.046875,-4.57422,7.34375,5.41406,4.25391,12.0195,55,911,828,72,0,1,1,0
18.8754,0.0460218,0.972635,-2.23424,-0.0900454,0.851767,-1.60402,-0.0855038,0.967488,-2.19851,0.0449924,0.819249,-1.61101,-0.21875,-6.10938,8.57031,-3.60938,3.3125,12.5039,-0.046875,-4.57422,7.34375,5.41406,4.25391,12.0195,55,911,828,72,0,1,1,0
18.886,0.0460218,0.972635,-2.23424,-0.0900454,0.851767,-1.60402,-0.0855038,0.967488,-2.19851,0.0449924,0.819249,-1.61101,-0.21875,-6.10938,8.57031,-3.60938,3.3125,12.5039,-0.046875,-4.57422,7.34375,5.41406,4.25391,12.0195,55,911,828,72,0,1,1,0
18.8963,0.0164104,0.483108,-1.72364,-0.0870176,0.989288,-1.55679,-0.0858065,0.485652,-1.70882,0.0532885,0.967973,-1.59353,-1.80469,7.19531,-5.97266,-4.30078,-4.55078,5.30469,1.23438,6.45312,-5.11719,3.55859,-4.67188,10.5742,55,596,736,74,0,1,1,0
18.9066,0.0164104,0.483108,-1.72364,-0.0870176,0.989288,-1.55679,-0.0858065,0.485652,-1.70882,0.0532885,0.967973,-1.59353,-1.80469,7.19531,-5.97266,-4.30078,-4.55078,5.30469,1.23438,6.45312,-5.11719,3.55859,-4.67188,10.5742,55,596,736,74,0,1,1,0
18.9169,0.0164104,0.483108,-1.72364,-0.0870176,0.989288,-1.55679,-0.0858065,0.485652,-1.70882,0.0532885,0.967973,-1.59353,-1.80469,7.19531,-5.97266,-4.30078,-4.55078,5.30469,1.23438,6.45312,-5.11719,3.55859,-4.67188,10.5742,55,596,736,74,0,1,1,0
18.9305,0.0303381,0.558984,-1.56535,-0.0565584,1.15103,-1.59042,-0.0983414,0.572245,-1.56058,0.0621295,1.14909,-1.65558,2.89062,2.59375,7.26953,-0.0234375,0.0703125,-11.4648,-1.70312,4.57422,10.9062,-1.30859,-0.9375,-10.6484,382,223,149,355,1,1,0,1
18.9407,0.0303381,0.558984,-1.56535,-0.0565584,1.15103,-1.59042,-0.0983414,0.572245,-1.56058,0.0621295,1.14909,-1.65558,2.89062,2.59375,7.26953,-0.0234375,0.0703125,-11.4648,-1.70312,4.57422,10.9062,-1.30859,-0.9375,-10.6484,382,223,149,355,1,1,0,1
18.951,0.0303381,0.558984,-1.56535,-0.0565584,1.15103,-1.59042,-0.0983414,0.572245,-1.56058,0.0621295,1.14909,-1.65558,2.89062,2.59375,7.26953,-0.0234375,0.0703125,-11.4648,-1.70312,4.57422,10.9062,-1.30859,-0.9375,-10.6484,382,223,149,355,1,1,0,1
18.9614,0.0303381,0.558984,-1.56535,-0.0565584,1.15103,-1.59042,-0.0983414,0.572245,-1.56058,0.0621295,1.14909,-1.65558,2.89062,2.59375,7.26953,-0.0234375,0.0703125,-11.4648,-1.70312,4.57422,10.9062,-1.30859,-0.9375,-10.6484,382,223,149,355,1,1,0,1
18.9718,0.0303381,0.558984,-1.56535,-0.0565584,1.15103,-1.59042,-0.0983414,0.572245,-1.56058,0.0621295,1.14909,-1.65558,2.89062,2.59375,7.26953,-0.0234375,0.0703125,-11.4648,-1.70312,4.57422,10.9062,-1.30859,-0.9375,-10.6484,382,223,149,355,1,1,0,1
18.982,0.0292481,0.780797,-1.62449,-0.0793271,1.24937,-2.1606,-0.100885,0.768868,-1.59651,0.0724239,1.21358,-2.21248,4.52344,5.78516,12.9844,-1.95312,-5.21875,4.85938,-3.53516,6.55469,11.8359,1.10938,-4.55078,5.93359,896,58,60,801,1,0,0,1
18.9923,0.0292481,0.780797,-1.62449,-0.0793271,1.24937,-2.1606,-0.100885,0.768868,-1.59651,0.0724239,1.21358,-2.21248,4.52344,5.78516,12.9844,-1.95312,-5.21875,4.85938,-3.53516,6.55469,11.8359,1.10938,-4.55078,5.93359,896,58,60,801,1,0,0,1
19.0027,0.0292481,0.780797,-1.62449,-0.0793271,1.24937,-2.1606,-0.100885,0.768868,-1.59651,0.0724239,1.21358,-2.21248,4.52344,5.78516,12.9844,-1.95312,-5.21875,4.85938,-3.53516,6.55469,11.8359,1.10938,-4.55078,5.93359,896,58,60,801,1,0,0,1
19.013,0.0440841,0.928854,-1.62053,-0.0856249,0.672767,-2.03215,-0.0919831,0.905359,-1.56656,0.0226476,0.650119,-2.02319,2.84375,-0.492188,8.16016,2.59375,7.51953,4.00391,-4.42578,-1.03516,6.89844,-1.55469,7.89062,2.78125,501,68,70,399,1,0,0,1
19.0236,0.0440841,0.928854,-1.62053,-0.0856249,0.672767,-2.03215,-0.0919831,0.905359,-1.56656,0.0226476,0.650119,-2.02319,2.84375,-0.492188,8.16016,2.59375,7.51953,4.00391,-4.42578,-1.03516,6.89844,-1.55469,7.89062,2.78125,501,68,70,399,1,0,0,1
19.0343,0.0440841,0.928854,-1.62053,-0.0856249,0.672767,-2.03215,-0.0919831,0.905359,-1.56656,0.0226476,0.650119,-2.02319,2.84375,-0.492188,8.16016,2.59375,7.51953,4.00391,-4.42578,-1.03516,6.89844,-1.55469,7.89062,2.78125,501,68,70,399,1,0,0,1
19.0471,0.0440841,0.928854,-1.62053,-0.0856249,0.672767,-2.03215,-0.0919831,0.905359,-1.56656,0.0226476,0.650119,-2.02319,2.84375,-0.492188,8.16016,2.59375,7.51953,4.00391,-4.42578,-1.03516,6.89844,-1.55469,7.89062,2.78125,501,68,70,399,1,0,0,1
19.0577,0.042328,1.06625,-1.54928,-0.0859276,0.487529,-1.59623,-0.083566,1.02841,-1.49034,0.0116266,0.458281,-1.60051,4.94531,-6.05859,6.19531,1.40625,2.25,-0.0703125,-2.96484,-7.61719,6.89844,-1.65625,-0.738281,-4.00391,543,214,66,785,1,1,0,1
19.0682,0.042328,1.06625,-1.54928,-0.0859276,0.487529,-1.59623,-0.083566,1.02841,-1.49034,0.0116266,0.458281,-1.60051,4.94531,-6.05859,6.19531,1.40625,2.25,-0.0703125,-2.96484,-7.61719,6.89844,-1.65625,-0.738281,-4.00391,543,214,66,785,1,1,0,1
19.0787,0.042328,1.06625,-1.54928,-0.0859276,0.487529,-1.59623,-0.083566,1.02841,-1.49034,0.0116266,0.458281,-1.60051,4.94531,-6.05859,6.19531,1.40625,2.25,-0.0703125,-2.96484,-7.61719,6.89844,-1.65625,-0.738281,-4.00391,543,214,66,785,1,1,0,1
19.0895,0.042328,1.06625,-1.54928,-0.0859276,0.487529,-1.59623,-0.083566,1.02841,-1.49034,0.0116266,0.458281,-1.60051,4.94531,-6.05859,6.19531,1.40625,2.25,-0.0703125,-2.96484,-7.61719,6.89844,-1.65625,-0.738281,-4.00391,543,214,66,785,1,1,0,1
19.0999,0.0389975,1.27214,-1.95823,-0.0932548,0.69172,-1.61121,-0.0854432,1.24114,-1.87579,0.0205887,0.626684,-1.5907,-2.07422,-2.39844,0.441406,-2.25,2.69531,13.0977,0.046875,-1.62891,-4.78516,2.37109,4.375,15.7695,33,1060,1010,50,0,1,1,0
